Order ID,Order Date,Ship Mode,Segment,Region,Category,Sub-Category,Sales,Year,Month
CA-2016-140025,2016-04-07,Standard Class,Consumer,Central,Office Supplies,Appliances,463.25,2016,4
CA-2016-140025,2016-04-07,Standard Class,Consumer,Central,Technology,Accessories,383.95,2016,4
CA-2017-134222,2017-07-10,Same Day,Home Office,West,Office Supplies,Binders,44.86,2017,7
CA-2017-140018,2017-11-21,Standard Class,Consumer,East,Technology,Machines,30.34,2017,11
CA-2017-140018,2017-11-21,Standard Class,Consumer,East,Furniture,Chairs,127.55,2017,11
CA-2017-140018,2017-11-21,Standard Class,Consumer,East,Furniture,Furnishings,77.95,2017,11
US-2018-136707,2018-11-12,First Class,Corporate,West,Office Supplies,Binders,14.02,2018,11
CA-2015-152562,2015-11-01,Standard Class,Corporate,South,Office Supplies,Storage,69.52,2015,11
CA-2015-152562,2015-11-01,Standard Class,Corporate,South,Office Supplies,Art,5.64,2015,11
CA-2017-152408,2017-05-15,Standard Class,Consumer,East,Office Supplies,Binders,13.78,2017,5
CA-2015-120278,2015-11-07,Standard Class,Consumer,Central,Office Supplies,Appliances,245.88,2015,11
CA-2015-120278,2015-11-07,Standard Class,Consumer,Central,Office Supplies,Storage,36.63,2015,11
CA-2015-120278,2015-11-07,Standard Class,Consumer,Central,Office Supplies,Storage,22.58,2015,11
CA-2015-120278,2015-11-07,Standard Class,Consumer,Central,Office Supplies,Binders,12.39,2015,11
CA-2018-167661,2018-10-05,Standard Class,Home Office,West,Office Supplies,Binders,39.92,2018,10
CA-2018-167661,2018-10-05,Standard Class,Home Office,West,Office Supplies,Paper,61.96,2018,10
CA-2018-167661,2018-10-05,Standard Class,Home Office,West,Office Supplies,Binders,19.94,2018,10
CA-2018-106831,2018-06-01,First Class,Consumer,East,Office Supplies,Binders,3.8,2018,6
CA-2018-106831,2018-06-01,First Class,Consumer,East,Office Supplies,Paper,27.74,2018,6
CA-2018-106831,2018-06-01,First Class,Consumer,East,Technology,Phones,158.38,2018,6
CA-2018-154123,2018-11-20,Standard Class,Home Office,South,Furniture,Furnishings,27.58,2018,11
CA-2017-136049,2017-12-23,Standard Class,Consumer,East,Office Supplies,Binders,5.55,2017,12
CA-2018-118402,2018-09-29,Standard Class,Consumer,South,Office Supplies,Storage,243.92,2018,9
US-2017-139388,2017-11-07,First Class,Consumer,East,Office Supplies,Fasteners,14.96,2017,11
US-2015-128685,2015-04-04,First Class,Corporate,West,Office Supplies,Binders,7.18,2015,4
CA-2016-124044,2016-07-23,Second Class,Consumer,East,Office Supplies,Binders,10.51,2016,7
CA-2015-164469,2015-06-25,Second Class,Corporate,West,Technology,Phones,263.96,2015,6
CA-2015-164469,2015-06-25,Second Class,Corporate,West,Office Supplies,Art,71.63,2015,6
CA-2015-164469,2015-06-25,Second Class,Corporate,West,Office Supplies,Art,9.33,2015,6
CA-2015-107818,2015-09-08,Standard Class,Consumer,West,Office Supplies,Art,5.88,2015,9
CA-2015-107818,2015-09-08,Standard Class,Consumer,West,Furniture,Chairs,975.92,2015,9
CA-2015-107818,2015-09-08,Standard Class,Consumer,West,Office Supplies,Art,303.84,2015,9
CA-2015-107818,2015-09-08,Standard Class,Consumer,West,Office Supplies,Storage,485.88,2015,9
CA-2015-113320,2015-12-12,Second Class,Consumer,West,Furniture,Furnishings,12.54,2015,12
CA-2015-113320,2015-12-12,Second Class,Consumer,West,Office Supplies,Storage,8.94,2015,12
CA-2015-113320,2015-12-12,Second Class,Consumer,West,Furniture,Furnishings,9.24,2015,12
CA-2016-137526,2016-01-13,Standard Class,Consumer,West,Office Supplies,Binders,70.01,2016,1
CA-2016-137526,2016-01-13,Standard Class,Consumer,West,Furniture,Furnishings,77.6,2016,1
CA-2016-137526,2016-01-13,Standard Class,Consumer,West,Furniture,Furnishings,464.85,2016,1
CA-2018-136063,2018-12-15,Standard Class,Corporate,Central,Office Supplies,Art,10.19,2018,12
CA-2017-101546,2017-12-18,Standard Class,Corporate,East,Office Supplies,Binders,1793.98,2017,12
CA-2015-138940,2015-04-11,Second Class,Home Office,Central,Technology,Phones,758.35,2015,4
CA-2017-125164,2017-11-10,Standard Class,Corporate,East,Office Supplies,Binders,20.37,2017,11
CA-2017-125164,2017-11-10,Standard Class,Corporate,East,Office Supplies,Binders,49.85,2017,11
CA-2018-163531,2018-06-26,Standard Class,Consumer,East,Technology,Phones,239.97,2018,6
CA-2018-122490,2018-11-13,Standard Class,Consumer,West,Furniture,Chairs,2404.7,2018,11
CA-2018-122490,2018-11-13,Standard Class,Consumer,West,Office Supplies,Binders,563.02,2018,11
CA-2018-122490,2018-11-13,Standard Class,Consumer,West,Office Supplies,Storage,344.91,2018,11
CA-2018-122490,2018-11-13,Standard Class,Consumer,West,Office Supplies,Labels,8.64,2018,11
CA-2018-131366,2018-11-24,Standard Class,Corporate,East,Technology,Phones,89.99,2018,11
CA-2018-131366,2018-11-24,Standard Class,Corporate,East,Office Supplies,Paper,229.54,2018,11
CA-2018-164042,2018-05-23,Standard Class,Consumer,Central,Office Supplies,Fasteners,1.82,2018,5
CA-2018-164042,2018-05-23,Standard Class,Consumer,Central,Office Supplies,Appliances,18.32,2018,5
CA-2018-164042,2018-05-23,Standard Class,Consumer,Central,Office Supplies,Storage,48.82,2018,5
CA-2018-164042,2018-05-23,Standard Class,Consumer,Central,Office Supplies,Binders,1.19,2018,5
CA-2015-132864,2015-12-02,Standard Class,Corporate,East,Technology,Accessories,119.8,2015,12
US-2015-155817,2015-10-03,Standard Class,Home Office,South,Office Supplies,Storage,61.57,2015,10
US-2015-155817,2015-10-03,Standard Class,Home Office,South,Office Supplies,Art,6.19,2015,10
US-2017-131891,2017-07-29,First Class,Consumer,South,Office Supplies,Binders,2.21,2017,7
CA-2018-143567,2018-11-02,Second Class,Corporate,South,Office Supplies,Envelopes,5.32,2018,11
CA-2018-143567,2018-11-02,Second Class,Corporate,South,Furniture,Chairs,975.92,2018,11
CA-2018-143567,2018-11-02,Second Class,Corporate,South,Technology,Accessories,2249.91,2018,11
CA-2018-143567,2018-11-02,Second Class,Corporate,South,Office Supplies,Storage,59.92,2018,11
CA-2018-104080,2018-03-08,Standard Class,Consumer,West,Office Supplies,Binders,171.2,2018,3
CA-2018-104080,2018-03-08,Standard Class,Consumer,West,Office Supplies,Art,3.36,2018,3
CA-2015-151379,2015-12-16,Standard Class,Corporate,Central,Office Supplies,Paper,114.2,2015,12
CA-2017-163167,2017-11-28,Second Class,Corporate,South,Furniture,Chairs,182.67,2017,11
CA-2017-163167,2017-11-28,Second Class,Corporate,South,Technology,Accessories,101.7,2017,11
CA-2017-163167,2017-11-28,Second Class,Corporate,South,Office Supplies,Storage,1126.02,2017,11
CA-2017-163167,2017-11-28,Second Class,Corporate,South,Office Supplies,Storage,1263.3,2017,11
CA-2017-135776,2017-12-23,Standard Class,Corporate,West,Office Supplies,Art,8.82,2017,12
CA-2017-135776,2017-12-23,Standard Class,Corporate,West,Office Supplies,Paper,37.94,2017,12
CA-2017-135776,2017-12-23,Standard Class,Corporate,West,Office Supplies,Art,4.2,2017,12
CA-2017-135776,2017-12-23,Standard Class,Corporate,West,Office Supplies,Storage,227.28,2017,12
CA-2017-135776,2017-12-23,Standard Class,Corporate,West,Office Supplies,Paper,47.9,2017,12
CA-2017-135776,2017-12-23,Standard Class,Corporate,West,Office Supplies,Envelopes,61.96,2017,12
CA-2017-135776,2017-12-23,Standard Class,Corporate,West,Office Supplies,Storage,1117.92,2017,12
US-2015-122021,2015-10-15,First Class,Consumer,East,Furniture,Chairs,183.37,2015,10
US-2015-122021,2015-10-15,First Class,Consumer,East,Office Supplies,Paper,7.97,2015,10
CA-2017-130484,2017-08-22,Standard Class,Consumer,West,Office Supplies,Binders,26.35,2017,8
CA-2018-120936,2018-12-17,Standard Class,Corporate,West,Office Supplies,Storage,481.32,2018,12
CA-2018-120936,2018-12-17,Standard Class,Corporate,West,Office Supplies,Supplies,13.98,2018,12
CA-2018-110884,2018-03-07,Standard Class,Consumer,East,Office Supplies,Binders,25.92,2018,3
CA-2018-110884,2018-03-07,Standard Class,Consumer,East,Office Supplies,Labels,91.59,2018,3
US-2015-161613,2015-12-01,Second Class,Corporate,Central,Furniture,Chairs,674.06,2015,12
US-2015-146353,2015-10-14,Second Class,Corporate,East,Office Supplies,Binders,22.92,2015,10
US-2015-146353,2015-10-14,Second Class,Corporate,East,Office Supplies,Storage,269.9,2015,10
CA-2015-133809,2015-11-18,Second Class,Consumer,East,Office Supplies,Binders,11.81,2015,11
CA-2015-133809,2015-11-18,Second Class,Consumer,East,Technology,Phones,9.59,2015,11
CA-2018-127306,2018-01-14,Standard Class,Consumer,South,Office Supplies,Envelopes,18.34,2018,1
CA-2018-127306,2018-01-14,Standard Class,Consumer,South,Office Supplies,Paper,36.29,2018,1
CA-2018-127306,2018-01-14,Standard Class,Consumer,South,Technology,Phones,111.98,2018,1
CA-2018-127306,2018-01-14,Standard Class,Consumer,South,Office Supplies,Binders,5.97,2018,1
CA-2018-127306,2018-01-14,Standard Class,Consumer,South,Office Supplies,Binders,2.51,2018,1
CA-2016-161830,2016-09-24,Second Class,Consumer,West,Office Supplies,Art,35.96,2016,9
CA-2016-161830,2016-09-24,Second Class,Consumer,West,Office Supplies,Binders,14.95,2016,9
CA-2018-163125,2018-10-09,Second Class,Consumer,Central,Office Supplies,Art,67.14,2018,10
CA-2018-163125,2018-10-09,Second Class,Consumer,Central,Furniture,Chairs,254.06,2018,10
CA-2017-160304,2017-01-02,Standard Class,Corporate,East,Furniture,Bookcases,173.94,2017,1
CA-2017-160304,2017-01-02,Standard Class,Corporate,East,Technology,Phones,231.98,2017,1
CA-2018-101728,2018-08-19,Standard Class,Consumer,Central,Office Supplies,Binders,2.3,2018,8
CA-2018-114055,2018-12-25,Second Class,Home Office,South,Office Supplies,Paper,96.08,2018,12
CA-2018-114055,2018-12-25,Second Class,Home Office,South,Office Supplies,Fasteners,3.62,2018,12
CA-2018-114055,2018-12-25,Second Class,Home Office,South,Office Supplies,Paper,629.1,2018,12
CA-2018-114055,2018-12-25,Second Class,Home Office,South,Technology,Phones,90.48,2018,12
CA-2018-126438,2018-09-10,First Class,Corporate,East,Office Supplies,Art,14.88,2018,9
CA-2018-117653,2018-10-19,Standard Class,Consumer,Central,Furniture,Tables,91.28,2018,10
CA-2018-143245,2018-12-01,Standard Class,Home Office,East,Office Supplies,Paper,19.44,2018,12
CA-2018-143245,2018-12-01,Standard Class,Home Office,East,Furniture,Chairs,897.15,2018,12
US-2015-138828,2015-09-02,First Class,Consumer,East,Office Supplies,Art,57.75,2015,9
US-2015-138828,2015-09-02,First Class,Consumer,East,Office Supplies,Paper,14.94,2015,9
CA-2018-143651,2018-03-25,Standard Class,Corporate,West,Office Supplies,Art,23.1,2018,3
CA-2016-106978,2016-09-28,Standard Class,Consumer,West,Office Supplies,Envelopes,12.54,2016,9
CA-2016-106978,2016-09-28,Standard Class,Consumer,West,Office Supplies,Binders,1.08,2016,9
CA-2016-106978,2016-09-28,Standard Class,Consumer,West,Office Supplies,Fasteners,4.51,2016,9
CA-2016-155124,2016-03-15,Standard Class,Corporate,West,Technology,Phones,16.78,2016,3
CA-2018-150931,2018-01-06,Standard Class,Home Office,South,Office Supplies,Binders,33.74,2018,1
CA-2015-157147,2015-01-13,Standard Class,Consumer,West,Office Supplies,Storage,1325.85,2015,1
CA-2015-157147,2015-01-13,Standard Class,Consumer,West,Furniture,Bookcases,334.0,2015,1
CA-2015-157147,2015-01-13,Standard Class,Consumer,West,Office Supplies,Art,19.9,2015,1
CA-2016-156482,2016-02-06,Standard Class,Consumer,East,Furniture,Chairs,1268.82,2016,2
CA-2016-156482,2016-02-06,Standard Class,Consumer,East,Furniture,Bookcases,283.92,2016,2
CA-2016-156482,2016-02-06,Standard Class,Consumer,East,Office Supplies,Art,5.68,2016,2
CA-2018-106782,2018-12-21,Standard Class,Consumer,Central,Office Supplies,Storage,375.34,2018,12
CA-2017-151372,2017-09-05,First Class,Consumer,West,Office Supplies,Paper,96.08,2017,9
CA-2017-151372,2017-09-05,First Class,Consumer,West,Office Supplies,Binders,11.68,2017,9
CA-2017-151372,2017-09-05,First Class,Consumer,West,Office Supplies,Fasteners,4.36,2017,9
CA-2015-102085,2015-10-04,Standard Class,Consumer,West,Office Supplies,Labels,29.24,2015,10
CA-2018-107125,2018-11-27,Standard Class,Consumer,West,Office Supplies,Binders,117.49,2018,11
CA-2018-107125,2018-11-27,Standard Class,Consumer,West,Furniture,Furnishings,18.84,2018,11
CA-2017-125815,2017-10-28,Second Class,Consumer,East,Office Supplies,Art,12.42,2017,10
CA-2016-144190,2016-06-09,Standard Class,Consumer,Central,Office Supplies,Paper,12.96,2016,6
CA-2018-117926,2018-12-08,Second Class,Corporate,West,Office Supplies,Appliances,69.48,2018,12
CA-2016-153906,2016-03-16,Standard Class,Corporate,East,Technology,Phones,85.9,2016,3
CA-2015-160262,2015-06-09,Second Class,Corporate,West,Office Supplies,Art,18.06,2015,6
CA-2015-160262,2015-06-09,Second Class,Corporate,West,Office Supplies,Paper,79.14,2015,6
CA-2015-160262,2015-06-09,Second Class,Corporate,West,Furniture,Furnishings,37.4,2015,6
CA-2016-127607,2016-03-20,Standard Class,Consumer,Central,Office Supplies,Binders,2.51,2016,3
CA-2016-127607,2016-03-20,Standard Class,Consumer,Central,Office Supplies,Fasteners,18.86,2016,3
CA-2017-166226,2017-11-18,Standard Class,Home Office,West,Technology,Phones,61.19,2017,11
CA-2017-166226,2017-11-18,Standard Class,Home Office,West,Office Supplies,Appliances,67.84,2017,11
CA-2015-156587,2015-03-07,First Class,Consumer,West,Furniture,Chairs,48.71,2015,3
CA-2015-156587,2015-03-07,First Class,Consumer,West,Office Supplies,Art,17.94,2015,3
CA-2015-156587,2015-03-07,First Class,Consumer,West,Office Supplies,Storage,242.94,2015,3
CA-2017-141180,2017-05-15,Second Class,Consumer,South,Office Supplies,Binders,7.76,2017,5
CA-2016-109708,2016-05-25,Second Class,Corporate,South,Technology,Phones,467.04,2016,5
CA-2016-122406,2016-08-02,Second Class,Home Office,East,Technology,Phones,128.85,2016,8
CA-2016-122406,2016-08-02,Second Class,Home Office,East,Office Supplies,Paper,8.4,2016,8
CA-2016-122406,2016-08-02,Second Class,Home Office,East,Technology,Accessories,199.98,2016,8
CA-2016-122406,2016-08-02,Second Class,Home Office,East,Furniture,Chairs,110.98,2016,8
US-2017-153815,2017-11-06,First Class,Corporate,South,Furniture,Chairs,207.98,2017,11
US-2017-153815,2017-11-06,First Class,Corporate,South,Office Supplies,Paper,36.11,2017,11
US-2017-153815,2017-11-06,First Class,Corporate,South,Furniture,Furnishings,35.57,2017,11
US-2017-153815,2017-11-06,First Class,Corporate,South,Office Supplies,Paper,88.77,2017,11
CA-2017-164896,2017-11-07,Standard Class,Home Office,West,Office Supplies,Paper,12.9,2017,11
CA-2016-142202,2016-09-18,Second Class,Corporate,South,Technology,Accessories,717.12,2016,9
CA-2016-165050,2016-12-07,First Class,Consumer,East,Office Supplies,Binders,21.36,2016,12
CA-2016-165050,2016-12-07,First Class,Consumer,East,Office Supplies,Binders,6.69,2016,12
CA-2016-165050,2016-12-07,First Class,Consumer,East,Technology,Phones,773.94,2016,12
US-2017-131114,2017-12-09,Second Class,Corporate,Central,Office Supplies,Supplies,20.57,2017,12
US-2017-131114,2017-12-09,Second Class,Corporate,Central,Office Supplies,Appliances,4.36,2017,12
US-2017-131114,2017-12-09,Second Class,Corporate,Central,Technology,Accessories,19.04,2017,12
CA-2015-160066,2015-11-16,Standard Class,Corporate,West,Office Supplies,Labels,5.22,2015,11
CA-2017-109925,2017-11-06,Second Class,Consumer,West,Office Supplies,Storage,84.84,2017,11
CA-2016-160696,2016-09-06,Standard Class,Corporate,South,Office Supplies,Fasteners,7.24,2016,9
CA-2015-125171,2015-09-03,Same Day,Consumer,East,Office Supplies,Labels,14.4,2015,9
CA-2017-149279,2017-04-24,Standard Class,Home Office,West,Office Supplies,Paper,15.55,2017,4
CA-2017-149279,2017-04-24,Standard Class,Home Office,West,Furniture,Chairs,1325.76,2017,4
CA-2017-149279,2017-04-24,Standard Class,Home Office,West,Office Supplies,Binders,3.11,2017,4
CA-2018-107321,2018-08-31,Standard Class,Home Office,West,Office Supplies,Binders,6.67,2018,8
CA-2018-107321,2018-08-31,Standard Class,Home Office,West,Technology,Phones,689.41,2018,8
US-2018-122714,2018-12-07,Standard Class,Corporate,Central,Office Supplies,Binders,1889.99,2018,12
CA-2016-153038,2016-12-18,Standard Class,Corporate,South,Office Supplies,Envelopes,55.94,2016,12
CA-2016-153038,2016-12-18,Standard Class,Corporate,South,Office Supplies,Labels,18.43,2016,12
CA-2016-153038,2016-12-18,Standard Class,Corporate,South,Furniture,Furnishings,20.32,2016,12
CA-2015-132227,2015-11-04,Standard Class,Home Office,East,Office Supplies,Binders,52.06,2015,11
CA-2018-155824,2018-03-10,Standard Class,Corporate,South,Office Supplies,Appliances,48.78,2018,3
CA-2018-155824,2018-03-10,Standard Class,Corporate,South,Office Supplies,Binders,13.09,2018,3
CA-2017-129238,2017-01-31,Standard Class,Home Office,West,Technology,Phones,109.59,2017,1
CA-2017-129238,2017-01-31,Standard Class,Home Office,West,Office Supplies,Paper,56.7,2017,1
CA-2018-159688,2018-05-07,Standard Class,Home Office,West,Technology,Accessories,79.99,2018,5
CA-2017-136126,2017-05-24,Same Day,Home Office,South,Office Supplies,Supplies,69.5,2017,5
CA-2017-136126,2017-05-24,Same Day,Home Office,South,Office Supplies,Paper,191.6,2017,5
CA-2017-155033,2017-10-07,Standard Class,Consumer,West,Office Supplies,Paper,10.56,2017,10
CA-2015-156006,2015-04-30,Second Class,Consumer,South,Technology,Accessories,47.79,2015,4
CA-2016-158659,2016-11-10,Second Class,Corporate,Central,Office Supplies,Storage,714.3,2016,11
CA-2016-169796,2016-11-09,Standard Class,Home Office,East,Technology,Machines,2321.9,2016,11
CA-2016-169796,2016-11-09,Standard Class,Home Office,East,Office Supplies,Storage,17.94,2016,11
CA-2016-102876,2016-09-07,Standard Class,Corporate,East,Office Supplies,Binders,9.52,2016,9
CA-2016-102876,2016-09-07,Standard Class,Corporate,East,Technology,Phones,791.96,2016,9
CA-2016-102876,2016-09-07,Standard Class,Corporate,East,Office Supplies,Binders,4.92,2016,9
US-2018-139647,2018-05-11,First Class,Corporate,West,Furniture,Bookcases,209.98,2018,5
US-2018-160465,2018-07-21,Standard Class,Home Office,East,Office Supplies,Binders,33.93,2018,7
US-2018-160465,2018-07-21,Standard Class,Home Office,East,Office Supplies,Storage,222.32,2018,7
US-2018-160465,2018-07-21,Standard Class,Home Office,East,Technology,Phones,210.56,2018,7
CA-2015-153850,2015-11-24,Standard Class,Consumer,East,Furniture,Furnishings,35.17,2015,11
CA-2015-153850,2015-11-24,Standard Class,Consumer,East,Technology,Phones,1502.38,2015,11
CA-2015-127558,2015-11-15,First Class,Consumer,West,Furniture,Furnishings,10.11,2015,11
CA-2015-127558,2015-11-15,First Class,Consumer,West,Technology,Accessories,772.47,2015,11
CA-2015-127558,2015-11-15,First Class,Consumer,West,Office Supplies,Supplies,20.46,2015,11
CA-2018-136511,2018-03-23,Second Class,Corporate,East,Office Supplies,Supplies,347.58,2018,3
CA-2017-133795,2017-12-18,Standard Class,Consumer,West,Technology,Accessories,72.64,2017,12
CA-2017-133795,2017-12-18,Standard Class,Consumer,West,Technology,Accessories,772.47,2017,12
CA-2017-133795,2017-12-18,Standard Class,Consumer,West,Furniture,Furnishings,39.92,2017,12
